Tag #,COMMON NAME,BOTANICAL NAME,Latitude,Longitude,Diameter,Height,Crown height,Crown Spread,Contributors,Last inspection,Health,Last Pruned,Note
199,Deodar Cedar,Cedrus deodara,37.32269499,-122.0463912,"31""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
200,Deodar Cedar,Cedrus deodara,37.32259883,-122.0458904,"53""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
201,Deodar Cedar,Cedrus deodara,37.3226645,-122.0459127,"49""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
202,Deodar Cedar,Cedrus deodara,37.32263968,-122.0458417,"8""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
203,Deodar Cedar,Cedrus deodara,37.32267273,-122.0458446,"14""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
204,Deodar Cedar,Cedrus deodara,37.32267277,-122.0457946,"9""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
205,Deodar Cedar,Cedrus deodara,37.32268606,-122.0457413,"14""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
206,Deodar Cedar,Cedrus deodara,37.32268558,-122.0457061,"8""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
207,Deodar Cedar,Cedrus deodara,37.32260079,-122.0456442,"14""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
208,Deodar Cedar,Cedrus deodara,37.32265924,-122.0456312,"21""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
209,Deodar Cedar,Cedrus deodara,37.32262205,-122.0455274,"47""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
210,Deodar Cedar,Cedrus deodara,37.32268422,-122.0454776,"40""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
211,Deodar Cedar,Cedrus deodara,37.32268799,-122.0453992,"17""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
212,Deodar Cedar,Cedrus deodara,37.32269126,-122.0453315,"10""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
213,Deodar Cedar,Cedrus deodara,37.32268,-122.0452687,"48""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
214,Deodar Cedar,Cedrus deodara,37.32264273,-122.0451707,"8""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
215,Deodar Cedar,Cedrus deodara,37,-122,"6""",31'-45',,,,,0% - Dead,07/01/2022,Removal
216,Deodar Cedar,Cedrus deodara,37.32269473,-122.0451266,"10""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
217,Deodar Cedar,Cedrus deodara,37.32269917,-122.0450437,"48""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
218,Deodar Cedar,Cedrus deodara,37.32270172,-122.0449621,"57""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
219,Deodar Cedar,Cedrus deodara,37.32265802,-122.0449389,"7""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
220,Deodar Cedar,Cedrus deodara,37.32270956,-122.0448955,"8""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
221,Deodar Cedar,Cedrus deodara,37.32266203,-122.0448648,"40""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
222,Deodar Cedar,Cedrus deodara,37.32270624,-122.044784,"56""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
223,Deodar Cedar,Cedrus deodara,37.32267654,-122.0446996,"42""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
224,Deodar Cedar,Cedrus deodara,37.32271227,-122.044642,"30""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
225,Deodar Cedar,Cedrus deodara,37.32267505,-122.0445551,"50""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
226,Deodar Cedar,Cedrus deodara,37.3226522,-122.0444741,"13""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
227,Deodar Cedar,Cedrus deodara,37.322688,-122.0444593,"14""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
228,Deodar Cedar,Cedrus deodara,37.32271806,-122.0444258,"12""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
229,Deodar Cedar,Cedrus deodara,37.3226496,-122.0443622,"10""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
230,Deodar Cedar,Cedrus deodara,37.32269635,-122.0443412,"12""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
231,Deodar Cedar,Cedrus deodara,37.32269356,-122.0442516,"54""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
232,Deodar Cedar,Cedrus deodara,37.32264164,-122.0441601,"17""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
233,Deodar Cedar,Cedrus deodara,37.3227096,-122.0441066,"42""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
234,Deodar Cedar,Cedrus deodara,37.32261394,-122.0440088,"6""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning
235,Deodar Cedar,Cedrus deodara,37.32270389,-122.043996,"46""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
236,Deodar Cedar,Cedrus deodara,37.32261792,-122.0439065,"17""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
237,Deodar Cedar,Cedrus deodara,37.32268235,-122.0439206,"6""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning
238,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32262354,-122.043827,"15""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
239,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32271251,-122.0438146,"17""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
240,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32264939,-122.0437315,"38""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
241,Coast Live Oak,Quercus agrifolia,37.32271986,-122.0439022,"1""-6""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
242,Coast Live Oak,Quercus agrifolia,37.32270619,-122.0439496,"1""-6""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
243,Deodar Cedar,Cedrus deodara,37.32262509,-122.0440888,"1""-6""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning
244,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32271093,-122.0434459,"46""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
245,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32265345,-122.0435159,"30""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
246,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32261927,-122.0434194,"13""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
247,Deodar Cedar,Cedrus deodara,37.32261518,-122.0432474,"17""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
248,Deodar Cedar,Cedrus deodara,37.32268174,-122.0432478,"46""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
249,Deodar Cedar,Cedrus deodara,37.32271953,-122.0431525,"24""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
250,Deodar Cedar,Cedrus deodara,37.32265515,-122.0431737,"17""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
251,Deodar Cedar,Cedrus deodara,37.32271867,-122.0430321,"46""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
252,Deodar Cedar,Cedrus deodara,37.3226421,-122.0430785,"32""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
253,Deodar Cedar,Cedrus deodara,37.3226117,-122.0429919,"16""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
254,Deodar Cedar,Cedrus deodara,37.32264104,-122.0429284,"37""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
255,Deodar Cedar,Cedrus deodara,37.32269743,-122.0428748,"19""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  remove lower limb"
256,Deodar Cedar,Cedrus deodara,37.32263913,-122.042824,"8""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
257,Coast Live Oak,Quercus agrifolia,37.32270102,-122.043369,"1""-6""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
258,Deodar Cedar,Cedrus deodara,37.32267354,-122.042731,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning
259,Deodar Cedar,Cedrus deodara,37.32269944,-122.0425041,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning
260,Deodar Cedar,Cedrus deodara,37.32272019,-122.0424292,"19""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  remove lower limb"
261,Incense Cedar,Calocedrus decurrens,37.32266049,-122.0423897,"16""",31'-45',,,,,20% - Critical,07/01/2022,Removal/Grind
262,Chinese Elm,Ulmus parvifolia,37.32266684,-122.0423586,"12""",16'-30',,,,,60% - Fair,07/05/2022,Structural pruning
263,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32271122,-122.0423451,"13""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
264,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32270356,-122.042283,"12""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
265,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32272894,-122.0421702,"10""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
266,Deodar Cedar,Cedrus deodara,37.32266638,-122.0422129,"16""",46'-60',,,,,60% - Fair,07/05/2022,Removal
267,Deodar Cedar,Cedrus deodara,37.32267126,-122.0421037,"15""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
268,Deodar Cedar,Cedrus deodara,37.3226351,-122.04205,"27""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
269,Deodar Cedar,Cedrus deodara,37.32263084,-122.0419574,"20""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
270,Deodar Cedar,Cedrus deodara,37.32271601,-122.0420318,"5""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
271,Deodar Cedar,Cedrus deodara,37.32270879,-122.041968,"51""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
272,Deodar Cedar,Cedrus deodara,37.32269869,-122.041903,"10""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning
273,Deodar Cedar,Cedrus deodara,37.32271989,-122.0418441,"10""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning
274,Deodar Cedar,Cedrus deodara,37.32266787,-122.0418412,"18""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning
275,Deodar Cedar,Cedrus deodara,37.32266034,-122.0419218,"27""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  crown separation"
276,Deodar Cedar,Cedrus deodara,37.32262561,-122.0418105,"20""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
277,Deodar Cedar,Cedrus deodara,37.3225715,-122.0417619,"30""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
278,Deodar Cedar,Cedrus deodara,37.32258827,-122.0418893,"1""-6""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning
279,Deodar Cedar,Cedrus deodara,37.32254582,-122.0418461,"1""-6""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning
280,Deodar Cedar,Cedrus deodara,37.32249504,-122.0417855,"1""-6""",16'-30',,,,,60% - Fair,04/04/2022,Fix tree stakes  /  Structural pruning
281,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32263214,-122.0416888,"16""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
282,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32257706,-122.0416659,"18""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
283,Deodar Cedar,Cedrus deodara,37.32251983,-122.0417041,"28""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
284,Deodar Cedar,Cedrus deodara,37.32246385,-122.0416825,"42""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  remove lower limb"
285,Deodar Cedar,Cedrus deodara,37.32239604,-122.0417136,"20""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
286,Deodar Cedar,Cedrus deodara,37.32233103,-122.0417339,"44""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  Crown separation"
287,Deodar Cedar,Cedrus deodara,37.32235814,-122.041691,"4""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning
288,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32227679,-122.0416928,"14""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
289,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32202228,-122.0417133,"7""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
290,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32197346,-122.0417305,"10""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
291,Deodar Cedar,Cedrus deodara,37.32216724,-122.0417033,"13""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
292,Deodar Cedar,Cedrus deodara,37.32212246,-122.0417119,"17""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
293,Deodar Cedar,Cedrus deodara,37.32206688,-122.0417005,"11""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
294,Deodar Cedar,Cedrus deodara,37.32187575,-122.0417299,"18""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
295,Deodar Cedar,Cedrus deodara,37.32180448,-122.0417389,"27""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  Remove two lower branches"
296,Deodar Cedar,Cedrus deodara,37.32158399,-122.0417465,"19""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  Remove lower branch"
297,Deodar Cedar,Cedrus deodara,37.32151768,-122.0417538,"37""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  Remove lower branch"
298,Deodar Cedar,Cedrus deodara,37.32138402,-122.0417193,"58""",46'-60',,,,,20% - Critical,07/01/2022,Removal
299,Deodar Cedar,Cedrus deodara,37.32134366,-122.0417637,"15""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
300,Deodar Cedar,Cedrus deodara,37.32130118,-122.0417618,"13""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
301,Deodar Cedar,Cedrus deodara,37.32125459,-122.0417522,"35""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
302,Deodar Cedar,Cedrus deodara,37.32119213,-122.0416695,"26""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
303,Deodar Cedar,Cedrus deodara,37.32114421,-122.0416664,"20""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
304,Deodar Cedar,Cedrus deodara,37.32109921,-122.0417351,"19""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
305,Deodar Cedar,Cedrus deodara,37.32105905,-122.0416567,"44""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
306,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32101001,-122.0416529,"9""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
307,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32094412,-122.0416479,"16""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
308,Deodar Cedar,Cedrus deodara,37.32086913,-122.0416663,"23""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
309,Deodar Cedar,Cedrus deodara,37.3208269,-122.0416929,"18""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
310,Deodar Cedar,Cedrus deodara,37.32077748,-122.0417027,"10""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
311,Deodar Cedar,Cedrus deodara,37.32073223,-122.0416835,"18""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
312,Deodar Cedar,Cedrus deodara,37.32067426,-122.0416794,"18""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
313,Deodar Cedar,Cedrus deodara,37.32061271,-122.0416881,"25""",46'-60',,,,,0% - Dead,07/01/2022,Removal/Grind
314,Deodar Cedar,Cedrus deodara,37.32056266,-122.0416984,"17""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
315,Deodar Cedar,Cedrus deodara,37.32051774,-122.041685,"13""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
316,Deodar Cedar,Cedrus deodara,37.32049547,-122.0416472,"23""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
317,Deodar Cedar,Cedrus deodara,37.32045691,-122.0416439,"30""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
318,Deodar Cedar,Cedrus deodara,37.32040271,-122.0416545,"16""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
319,Deodar Cedar,Cedrus deodara,37.32036067,-122.0416543,"21""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
320,Deodar Cedar,Cedrus deodara,37.32031601,-122.0416679,"20""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
321,Deodar Cedar,Cedrus deodara,37.32027349,-122.0416599,"22""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
322,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32021631,-122.0416699,"16""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
323,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32021139,-122.0417468,"22""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
324,Deodar Cedar,Cedrus deodara,37.3201411,-122.0417291,"41""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
325,Deodar Cedar,Cedrus deodara,37.3201176,-122.041676,"5""",1'-15',,,,,0% - Dead,07/01/2022,Removal
326,Deodar Cedar,Cedrus deodara,37.32006663,-122.0416854,"32""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
327,Deodar Cedar,Cedrus deodara,37.32001227,-122.0416645,"22""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
